Id,Price
8006,171359.93242456098
14395,163151.6028945854
14976,124414.56249434908
12185,209844.97971152887
4779,90374.81936743167
8551,186350.1255838646
9025,323949.46190373274
10616,222517.1435369243
7475,151882.96389795645
6341,261698.83818248968
14163,142824.4992557667
2211,204462.81481879676
10532,250304.3673615625
14338,139914.45235169848
831,186229.29734909508
3382,131082.62461798094
9209,289796.6353927925
7188,218059.30478964973
7197,184485.81831720067
11270,158064.11769702396
15918,116767.45281553229
6937,370760.47463609243
6178,188678.51483334415
10668,164233.87986635807
1413,273464.9806017082
6884,331382.9869107383
8266,203564.27167118853
14019,172430.5759713403
16764,138112.12820976743
15306,155026.86614510225
3740,190755.07064328477
5298,157569.30931077662
8319,177352.52944541414
4229,172957.23521224625
13429,218914.76029533538
1753,441748.873830928
860,273731.82491385844
14219,167681.52514580716
12113,195982.2737954557
11309,144343.53070425327
9930,230365.273187668
10570,209461.5490306118
2839,163431.97462998904
6699,145122.22250848418
16647,108036.48729592655
5325,223457.91299264604
13733,178357.98405842195
7818,343135.81844421744
12505,201226.3329725712
9489,237244.03402114115
10106,186368.38211556396
7864,213887.8214862761
5134,264905.04284634086
11859,158154.735278774
7440,344131.3451163867
1525,255671.39775089337
7339,175489.37692785077
8,317361.33711060684
3248,114896.22830743901
8995,228483.9973997095
15178,74070.63066283685
8594,181696.44608960295
15770,213645.10252186918
15859,333363.91920940083
1735,297952.8960285847
11410,432642.62116899993
16397,160284.78102828597
3572,146801.8375670388
5501,101993.12796428423
969,206548.23177778252
6977,413987.28768414503
1233,189972.68483559924
4258,215174.0181315143
90,314250.4305147552
16650,179894.7589301187
197,98511.11727519821
12514,244860.956056865
4367,188742.93065342784
3199,189696.5511538033
5600,198901.93485522084
11641,187691.0070244483
14609,114309.3210340155
12775,166535.21509284896
14240,181186.80000004175
7933,162421.53578910304
6945,400374.9465001592
14006,167719.16002313865
6320,300687.42913745175
12061,186292.8139074109
16369,216873.8676633589
16354,374888.8415098993
3970,285019.6913867518
1048,193648.45368069445
3639,209180.23344270926
14448,234932.49454600393
2812,375024.2125791701
3932,134652.64117196784
14875,299989.48354622675
8883,110415.73394944258
7622,314966.770065142
7252,166996.71788481806
9751,166915.58673491018
2378,209722.74743505399
6816,326911.78734041227
15358,148711.10696271798
7843,139580.41927910259
10448,367493.16408997454
7840,257360.5240517967
8880,216472.0459690409
12551,351986.59874534886
15470,210883.07053540036
16207,184073.88842789206
12123,130380.5512772318
15247,316651.63290874567
7481,206298.93216046417
16171,324965.7355695149
7461,253475.63385800537
902,288512.3588297217
13094,168496.59790791626
11584,255541.674561359
4462,200440.70188531926
15576,138387.79844066896
16606,264955.0121200149
5427,282971.6018588637
7725,114262.13965811445
5409,187067.74571518198
12579,125048.4544961983
12013,248030.30220990736
11321,198870.0276917949
9932,133058.2740575559
591,144669.28867794477
10357,213906.73447722322
3336,226598.73590944373
13,181930.20123404072
4809,194792.13066830352
7555,165317.63967062536
15172,384140.4369714308
6989,185403.74811317428
4707,141111.48877082573
2046,228780.22535548042
6495,106724.80141720502
3873,208154.6140595292
7061,179759.75469053854
12112,202027.32223913475
8917,324080.51534935355
7735,173467.59551316555
16442,202381.86335260147
4244,164961.51319987117
3747,279729.3366275645
11086,182764.35021146917
10080,215335.94862131862
15057,263887.1484827247
1331,187452.46637376444
8891,136975.00309013095
13411,235191.54098629253
16730,219198.4742972757
2267,196567.82934929075
3022,170434.3976172704
11190,197171.77244950394
11857,193805.38720675244
9318,149848.3032389587
16512,182735.04780693116
2053,221117.27763226145
13707,114725.40096774926
12143,158736.38527535464
14080,164541.2221058989
6130,177279.28681460672
7936,87719.34235604858
10101,169647.91707114663
5663,200005.49726259836
14811,145453.93776233596
1366,184970.57411175984
908,222890.6776746342
2953,116021.40381690259
14629,155433.32025334093
15096,447889.738344252
2115,162625.27818846222
11770,130734.66732469629
12701,176269.39822811852
14584,112535.23067432693
1893,299883.3523296654
9501,529208.7057229318
2138,102338.44429929214
9346,230444.34611147866
15960,278796.8859461968
8230,165105.19319520282
13843,190195.21649016126
13810,255201.71026385087
15650,197578.87462842272
9974,147515.04791430087
12200,172952.84255569192
538,187027.90070269041
5334,238303.91974683353
14823,109833.0089540055
4817,164546.57591440435
9041,178978.04115159408
4359,201586.90093879972
4852,237110.98396869173
10141,135700.45243791962
1503,213060.028592043
16256,364657.8475799472
683,128520.8525787002
14382,208454.7397751877
7248,193262.66920698926
1200,190085.91383447798
3563,185108.15908985725
3681,398241.58317751606
3053,271563.6967213411
4099,216448.64885090484
807,165351.68024844577
4658,301087.06383547
3535,194814.93766763064
12548,153126.0960546493
10488,213931.08198103463
5851,175781.67608756368
13736,237006.36531247603
875,141979.77955065234
14449,147289.1325735379
3958,392153.750843221
10727,174163.89952364762
11296,140140.6950433004
13646,254682.65383062474
9599,223128.28072375664
7135,238154.82122868247
5943,308505.3994540137
2695,263166.3818443602
6766,211439.1444488273
5630,198542.0060792001
13586,218124.04817159186
3507,389188.0154273753
10014,130742.6698192949
459,253410.1201919103
3582,315508.2020976898
8560,258176.77941495483
3372,189195.9679571516
13109,265683.8032017323
8160,168740.4739416459
10706,235682.496071091
9104,299585.31553166115
2870,193856.5390858955
13712,194975.49047126103
13924,142271.89770218625
798,221966.4194757613
9750,406098.39637438406
16248,390071.39700215764
3170,167742.45662067333
12700,248865.4477653244
10601,134868.64937696763
514,211473.4734947626
4010,209711.14974846249
8124,164200.43801090552
10800,166096.01525531764
13628,212022.55720684514
11637,132737.48839381544
781,181984.25913278945
16156,149743.5941026425
12618,213149.4874947568
9766,165588.0476631763
15987,249178.0769859639
11051,311286.3483582466
7673,214403.3226182574
1245,362155.21117505187
2443,156084.74759962733
7413,109684.89142996588
310,144117.90137916792
10921,227243.97041450525
8709,118125.47881507131
12404,278256.6915381487
14986,193901.73248767277
10714,307834.87733381416
14286,205796.8436799634
13828,345139.9303444141
8926,413966.0630267713
12233,147433.9530228318
3913,211403.87693294132
5221,228278.7201060703
14965,78801.11333496482
862,185160.29291975984
13907,127908.70468488513
5418,171766.39224138946
2045,118883.93041636962
13321,199724.86610886184
2762,223229.6202931189
13888,209980.4688265506
14962,156297.1259810884
13305,279138.132323262
8487,233879.9270250151
7146,162128.1832532572
1134,153831.6847109066
15092,335341.4859497043
13760,284183.5289566188
11958,358542.8601171608
3177,177768.0966466142
11350,221947.53094090597
1524,143192.46040114335
5527,236112.94720007075
2872,211206.66123520877
8602,379304.3633317781
3067,260949.82099168625
10435,192802.48692633543
11222,206886.19051659878
8700,194134.08613800805
10961,206446.14157204758
14305,185101.91174059693
8362,277398.28037709196
4979,168130.9341235947
7180,342420.37335121963
5763,146119.7009276707
2192,212119.54024830338
13581,220212.06917111538
10720,152533.48341816542
1358,203753.18528375475
13366,300691.16484757036
13539,387083.690741827
12849,211014.17941241022
6794,163904.57344173195
525,423643.71431611327
12223,329518.32037490467
16271,177239.5312420802
5818,117969.88374938564
16588,285882.22562920157
8981,126252.6555402026
16476,90650.57341414943
14663,177884.1071206817
3,149074.7387699014
6615,128829.79364044903
12215,285584.3463456727
304,250190.02978749044
13634,175813.66061444028
9208,178673.24993776475
2175,165841.38884806627
250,198155.0541138031
6045,207596.05136913588
10516,143911.28346464346
1852,444360.60933306755
1573,209834.09480481193
15079,158716.1418654204
5500,168220.76311042244
15775,140269.86346985324
3198,156890.0627383177
6718,181727.18611526524
4149,187441.66004037767
9627,274241.7911901815
7595,280156.69242105115
4538,204396.6027624554
3555,208435.3301895531
10483,308074.6653885838
8834,171737.19530775177
16412,182534.31315890895
6449,160548.71547469095
2767,182440.5359852302
11498,171200.89399122476
16472,134914.68610660938
178,311517.94754385075
10948,180812.96174463574
13313,319675.4220709532
8065,151843.99343987645
102,162806.00683799057
14428,150223.48504504556
11973,140668.33259341487
6663,208343.75681864566
15989,131243.32535691076
10955,336727.1926311817
11772,142760.04039361543
11364,244339.65570753365
7082,177648.72141946704
7749,467538.0872206567
6428,149415.9957377393
6869,125161.25282676653
295,171612.2138580789
12266,244008.09889952134
11129,234043.58442576393
826,489490.74585749925
3262,272926.796133019
15641,253960.32902603867
1662,462808.6377641945
10926,195337.98225913686
10232,195166.6456049838
6376,186973.53596492799
7817,188350.18165197433
354,212123.34373229422
10076,303191.8269444507
11379,256433.6705606766
10184,128485.70931233009
4696,455308.358446334
13562,427620.14798443485
5436,187533.86687629193
13196,142208.4164180128
14939,266741.6109142223
14004,176149.86401459153
5916,182096.5838886223
7229,188839.37660272542
9143,184247.2625431864
3440,192830.43012198462
319,170683.8874918311
11683,220936.43855395616
12647,219336.60316547396
12788,154321.10810385417
13662,222960.4170139165
423,245199.99942244138
5222,174008.96280486748
9242,242803.2676351623
2641,257452.50751392712
4855,145801.5571637271
5360,198749.4061328314
9799,180982.3485224095
5526,250054.45182563798
10309,170369.90593408636
2144,471934.08768050966
7191,201480.79044625786
6732,160467.4179138239
14789,159814.14729923438
13525,164896.8091260825
4066,229803.61088490864
16422,204642.2582545347
14890,216468.47653909604
2922,195717.27155488665
3601,145061.93733244526
13416,98237.4329477419
14363,177505.47113826213
9496,242293.85822532274
7115,332239.52505048254
8615,299593.95036836143
5218,104966.75898347274
9493,175735.5677286482
10623,170838.5714113559
2272,193062.91059046765
3352,359851.74169207085
84,159862.93736212718
8086,137325.4455248583
2595,241005.19904380868
3531,145526.31938476037
7460,366498.83191873314
9214,225425.52533639423
2790,231843.09992855025
10548,250528.58918334352
9218,180138.3798524773
7435,187054.592458994
15780,198658.78722080807
7640,220775.1871220725
6223,178673.24993776475
3425,110023.15523551413
10582,144278.57827720873
702,236613.27227969724
2111,179549.03656270402
11730,194958.41563342695
9865,257873.72830852345
16478,227060.88840367022
1885,218879.1366324476
3956,306246.7186471294
16735,114286.16542071101
15264,215159.32849271916
15971,180108.04024742567
5584,212693.40395111422
15242,151432.09765991181
14358,167126.2710284224
11300,229743.44344694057
5446,162844.34059896364
3934,165154.23668394197
6610,163459.11723912478
10164,312322.74434012873
4646,181039.19986201433
13304,198111.86488857525
1985,198434.48355931934
4746,123171.84440533184
7963,169021.58153664062
14083,280405.9944628034
13140,278486.1906541982
15023,252037.0879209317
13093,235536.33600915642
7160,158104.66538430442
7407,178586.48919762456
16056,187371.90679637744
751,461089.9896806822
6179,145673.83705739383
9137,296504.7275256782
10992,238971.30030789087
5744,518671.3599790133
10884,165859.37875538206
12858,263224.84812805837
13005,273553.0988413765
16714,199228.62433125294
1419,238238.36144076963
6064,163456.6183808625
3771,189059.28057138697
5945,457116.8167273962
8453,72704.65656458035
3806,156697.6768877052
16748,273348.77526796923
11380,179090.35427382198
3107,192957.33933320062
12003,189539.60529070353
14567,263993.70801608294
1079,189068.21509627192
11705,155860.1174734863
7814,218546.3900203416
10174,163275.0078401351
5514,240189.2986233111
5265,258060.37517319559
10520,390907.7088457326
13195,207806.5575623256
14601,436246.12783673377
6012,201377.6821012643
13079,176816.85501999312
9009,121108.77132759974
3122,319874.3170107963
5470,259923.24791384046
4840,160906.63992108076
6270,271147.6388268721
9158,96540.61281151783
10120,114277.60325191065
10672,265670.3088252263
4573,160996.6078807718
12118,302282.76963602734
7447,130231.41228819064
2171,200047.73926366042
6126,271875.6354211472
2836,161765.79457744144
1457,240584.99000157518
11165,191366.39390289318
5923,216550.3174082165
1813,230881.82208232424
3492,261960.9073953231
1917,302097.84627079254
965,438470.32666342164
15795,143763.38384101418
821,199315.5739335313
4568,178791.45489836097
9078,238826.1896596287
11371,136706.3948796931
5149,163697.75481648368
281,212059.53754851175
1918,270219.4472836888
776,126994.49147574033
210,199467.648483221
10782,178063.12529054197
9653,186995.1795938291
9372,147514.05657780002
5868,293652.73654004245
6176,133965.46112842247
3969,146045.78726103491
7427,206627.86805006023
8544,434532.19063161296
5219,216691.24949374926
16488,178315.61512969725
5855,206421.09884127113
15920,97598.24151811896
4393,426306.0086407304
5770,160142.08613128943
2900,148684.40438120483
8622,83679.38198433905
11610,210861.59140201533
10969,121113.114887859
11029,223794.10228701247
6193,311811.0399777097
14087,388310.3570126773
13623,185436.92426873083
16689,173571.2917722435
1027,198439.24916035112
949,129521.91273874794
672,127102.75316675699
13832,149236.90915096778
2471,205333.64601469485
8728,279039.5741305375
7742,239548.70089331293
2698,233836.9081950271
9084,184013.9726324334
6075,260483.96600208446
2874,148367.10153741675
13119,123555.29957811433
5010,219672.34873468702
1284,178355.58411453234
1151,162501.4958316452
5110,406802.21464238537
11386,178590.71984790024
8019,207773.4699510647
2859,126489.99257059846
16110,177880.81122431433
16027,292361.84190515504
14902,196177.65206348148
14301,200374.36394530436
2451,290094.14662918623
13596,124900.3798536701
1464,104155.81441168953
7927,366409.0697482727
9638,290007.8450040663
8009,222552.93475697032
11903,155880.20253923477
9243,105938.41887887106
547,170084.8679630999
5511,126922.4966609934
11247,184896.63782197176
15928,365170.44859228615
3434,175564.12011057194
7614,143306.37750766758
1380,197951.70839956822
2770,136490.63405691588
111,161807.1006630714
5994,140238.52220655317
12341,161931.40518463074
2787,232180.84618962306
14410,263353.02575396904
15983,130385.93225317511
14876,224055.49918747303
653,268734.9975791251
2174,256216.34778787516
2575,324997.3237823485
7976,171848.77348640357
5812,331738.959669749
13589,317167.470122436
9122,161076.31040770904
8159,415997.3711806231
8754,294664.3528568732
9321,190572.3573840924
13535,307069.6982666747
2083,172083.5175336404
2689,338895.5207829998
2248,181755.36862129133
11649,156252.19333046497
11045,199990.46827418427
1276,114438.4423530953
5962,139272.73421294676
13012,164305.7621086426
4642,186420.8683728408
179,165613.27870926578
15347,414463.36184892425
